Country,date,indicator,value
Norway,2020-12-26,Daily hospital occupancy,207.4074074074070
Norway,2020-12-27,Daily hospital occupancy,238.88888888888900
Norway,2020-12-28,Daily hospital occupancy,261.1111111111110
Norway,2020-12-29,Daily hospital occupancy,279.6296296296300
Norway,2020-12-30,Daily hospital occupancy,268.51851851851900
Norway,2020-12-31,Daily hospital occupancy,259.25925925925900
Norway,2021-01-01,Daily hospital occupancy,233.33333333333300
Norway,2021-01-02,Daily hospital occupancy,235.1851851851850
Norway,2021-01-03,Daily hospital occupancy,237.03703703703700
Norway,2021-01-04,Daily hospital occupancy,238.88888888888900
Norway,2021-01-05,Daily hospital occupancy,246.2962962962960
Norway,2021-01-06,Daily hospital occupancy,238.88888888888900
Norway,2021-01-07,Daily hospital occupancy,235.1851851851850
Norway,2021-01-08,Daily hospital occupancy,242.59259259259300
Norway,2021-01-09,Daily hospital occupancy,231.48148148148100
Norway,2021-01-10,Daily hospital occupancy,264.81481481481500
Norway,2021-01-11,Daily hospital occupancy,272.22222222222200
Norway,2021-01-12,Daily hospital occupancy,275.9259259259260
Norway,2021-01-13,Daily hospital occupancy,288.88888888888900
Norway,2021-01-14,Daily hospital occupancy,303.7037037037040
Norway,2021-01-15,Daily hospital occupancy,292.5925925925930
Norway,2021-01-16,Daily hospital occupancy,277.77777777777800
Norway,2021-01-17,Daily hospital occupancy,292.5925925925930
Norway,2021-01-18,Daily hospital occupancy,281.48148148148100
Norway,2021-01-19,Daily hospital occupancy,244.44444444444400
Norway,2021-01-20,Daily hospital occupancy,229.62962962963000
Norway,2021-01-21,Daily hospital occupancy,231.48148148148100
Norway,2021-01-22,Daily hospital occupancy,242.59259259259300
Norway,2021-01-23,Daily hospital occupancy,238.88888888888900
Norway,2021-01-24,Daily hospital occupancy,250.0
Norway,2021-01-25,Daily hospital occupancy,250.0
Norway,2021-01-26,Daily hospital occupancy,225.92592592592600
Norway,2021-01-27,Daily hospital occupancy,222.22222222222200
Norway,2021-01-28,Daily hospital occupancy,192.5925925925930
Norway,2021-01-29,Daily hospital occupancy,183.33333333333300
Norway,2021-01-30,Daily hospital occupancy,161.11111111111100
Norway,2021-01-31,Daily hospital occupancy,166.66666666666700
Norway,2021-02-01,Daily hospital occupancy,177.77777777777800
Norway,2021-02-02,Daily hospital occupancy,174.07407407407400
Norway,2021-02-03,Daily hospital occupancy,175.92592592592600
Norway,2021-02-04,Daily hospital occupancy,174.07407407407400
Norway,2021-02-05,Daily hospital occupancy,175.92592592592600
Norway,2021-02-06,Daily hospital occupancy,157.4074074074070
Norway,2021-02-07,Daily hospital occupancy,168.51851851851900
Norway,2021-02-08,Daily hospital occupancy,168.51851851851900
Norway,2021-02-09,Daily hospital occupancy,174.07407407407400
Norway,2021-02-10,Daily hospital occupancy,162.96296296296300
Norway,2021-02-11,Daily hospital occupancy,151.85185185185200
Norway,2021-02-12,Daily hospital occupancy,148.14814814814800
Norway,2021-02-13,Daily hospital occupancy,140.74074074074100
Norway,2021-02-14,Daily hospital occupancy,157.4074074074070
Norway,2021-02-15,Daily hospital occupancy,161.11111111111100
Norway,2021-02-16,Daily hospital occupancy,146.2962962962960
Norway,2021-02-17,Daily hospital occupancy,127.77777777777800
Norway,2021-02-18,Daily hospital occupancy,133.33333333333300
Norway,2021-02-19,Daily hospital occupancy,140.74074074074100
Norway,2021-02-20,Daily hospital occupancy,146.2962962962960
Norway,2021-02-21,Daily hospital occupancy,157.4074074074070
Norway,2021-02-22,Daily hospital occupancy,172.22222222222200
Norway,2021-02-23,Daily hospital occupancy,170.37037037037000
Norway,2021-02-24,Daily hospital occupancy,175.92592592592600
Norway,2021-02-25,Daily hospital occupancy,170.37037037037000
Norway,2021-02-26,Daily hospital occupancy,172.22222222222200
Norway,2021-02-27,Daily hospital occupancy,175.92592592592600
Norway,2021-02-28,Daily hospital occupancy,175.92592592592600
Norway,2021-03-01,Daily hospital occupancy,188.88888888888900
Norway,2021-03-02,Daily hospital occupancy,201.85185185185200
Norway,2021-03-03,Daily hospital occupancy,194.44444444444400
Norway,2021-03-04,Daily hospital occupancy,205.55555555555600
Norway,2021-03-05,Daily hospital occupancy,222.22222222222200
Norway,2021-03-06,Daily hospital occupancy,240.74074074074100
Norway,2021-03-07,Daily hospital occupancy,259.25925925925900
Norway,2021-03-08,Daily hospital occupancy,272.22222222222200
Norway,2021-03-09,Daily hospital occupancy,287.037037037037
Norway,2021-03-10,Daily hospital occupancy,298.14814814814800
Norway,2021-03-11,Daily hospital occupancy,294.44444444444400
Norway,2021-03-12,Daily hospital occupancy,298.14814814814800
Norway,2021-03-13,Daily hospital occupancy,327.77777777777800
Norway,2021-03-14,Daily hospital occupancy,370.3703703703700
Norway,2021-03-15,Daily hospital occupancy,409.25925925925900
Norway,2021-03-16,Daily hospital occupancy,414.8148148148150
Norway,2021-03-17,Daily hospital occupancy,418.51851851851900
Norway,2021-03-18,Daily hospital occupancy,416.66666666666700
Norway,2021-03-19,Daily hospital occupancy,435.1851851851850
Norway,2021-03-20,Daily hospital occupancy,431.48148148148100
Norway,2021-03-21,Daily hospital occupancy,451.8518518518520
Norway,2021-03-22,Daily hospital occupancy,492.5925925925930
Norway,2021-03-23,Daily hospital occupancy,488.8888888888890
Norway,2021-03-24,Daily hospital occupancy,494.44444444444400
Norway,2021-03-25,Daily hospital occupancy,462.96296296296300
Norway,2021-03-26,Daily hospital occupancy,481.48148148148100
Norway,2021-03-27,Daily hospital occupancy,488.8888888888890
Norway,2021-03-28,Daily hospital occupancy,509.25925925925900
Norway,2021-03-29,Daily hospital occupancy,527.7777777777780
Norway,2021-03-30,Daily hospital occupancy,533.3333333333330
Norway,2021-03-31,Daily hospital occupancy,542.5925925925930
Norway,2021-04-01,Daily hospital occupancy,531.4814814814820
Norway,2021-04-02,Daily hospital occupancy,535.1851851851850
Norway,2021-04-03,Daily hospital occupancy,566.6666666666670
Norway,2021-04-04,Daily hospital occupancy,553.7037037037040
Norway,2021-04-05,Daily hospital occupancy,546.2962962962960
Norway,2021-04-06,Daily hospital occupancy,548.1481481481480
Norway,2021-04-07,Daily hospital occupancy,568.5185185185190
Norway,2021-04-08,Daily hospital occupancy,551.8518518518520
Norway,2021-04-09,Daily hospital occupancy,520.3703703703700
Norway,2021-04-10,Daily hospital occupancy,518.5185185185190
Norway,2021-04-11,Daily hospital occupancy,511.1111111111110
Norway,2021-04-12,Daily hospital occupancy,533.3333333333330
Norway,2021-04-13,Daily hospital occupancy,498.14814814814800
Norway,2021-04-14,Daily hospital occupancy,483.3333333333330
Norway,2021-04-15,Daily hospital occupancy,453.70370370370400
Norway,2021-04-16,Daily hospital occupancy,448.14814814814800
Norway,2021-04-17,Daily hospital occupancy,407.4074074074070
Norway,2021-04-18,Daily hospital occupancy,387.03703703703700
Norway,2021-04-19,Daily hospital occupancy,409.25925925925900
Norway,2021-04-20,Daily hospital occupancy,403.7037037037040
Norway,2021-04-21,Daily hospital occupancy,392.5925925925930
Norway,2021-04-22,Daily hospital occupancy,368.51851851851900
Norway,2021-04-23,Daily hospital occupancy,359.25925925925900
Norway,2021-04-24,Daily hospital occupancy,355.55555555555600
Norway,2021-04-25,Daily hospital occupancy,370.3703703703700
Norway,2021-04-26,Daily hospital occupancy,383.33333333333300
Norway,2021-04-27,Daily hospital occupancy,381.48148148148100
Norway,2021-04-28,Daily hospital occupancy,370.3703703703700
Norway,2021-04-29,Daily hospital occupancy,344.44444444444400
Norway,2021-04-30,Daily hospital occupancy,320.3703703703700
Norway,2021-05-01,Daily hospital occupancy,296.2962962962960
Norway,2021-05-02,Daily hospital occupancy,287.037037037037
Norway,2021-05-03,Daily hospital occupancy,283.3333333333330
Norway,2021-05-04,Daily hospital occupancy,237.03703703703700
Norway,2021-05-05,Daily hospital occupancy,201.85185185185200
Norway,2021-05-06,Daily hospital occupancy,212.96296296296300
Norway,2021-05-07,Daily hospital occupancy,211.11111111111100
Norway,2021-05-08,Daily hospital occupancy,196.2962962962960
Norway,2021-05-09,Daily hospital occupancy,203.7037037037040
Norway,2021-05-10,Daily hospital occupancy,216.66666666666700
Norway,2021-05-11,Daily hospital occupancy,211.11111111111100
Norway,2021-05-12,Daily hospital occupancy,231.48148148148100
Norway,2021-05-13,Daily hospital occupancy,207.4074074074070
Norway,2021-05-14,Daily hospital occupancy,233.33333333333300
Norway,2021-05-15,Daily hospital occupancy,203.7037037037040
Norway,2021-05-16,Daily hospital occupancy,198.14814814814800
Norway,2021-05-17,Daily hospital occupancy,187.03703703703700
Norway,2021-05-18,Daily hospital occupancy,211.11111111111100
Norway,2021-05-19,Daily hospital occupancy,203.7037037037040
Norway,2021-05-20,Daily hospital occupancy,183.33333333333300
Norway,2021-05-21,Daily hospital occupancy,170.37037037037000
Norway,2021-05-22,Daily hospital occupancy,168.51851851851900
Norway,2021-05-23,Daily hospital occupancy,175.92592592592600
Norway,2021-05-24,Daily hospital occupancy,190.74074074074100
Norway,2021-05-25,Daily hospital occupancy,201.85185185185200
Norway,2021-05-26,Daily hospital occupancy,183.33333333333300
Norway,2021-05-27,Daily hospital occupancy,162.96296296296300
Norway,2021-05-28,Daily hospital occupancy,157.4074074074070
Norway,2021-05-29,Daily hospital occupancy,150.0
Norway,2021-05-30,Daily hospital occupancy,140.74074074074100
Norway,2021-05-31,Daily hospital occupancy,131.48148148148100
Norway,2021-06-01,Daily hospital occupancy,120.37037037037000
Norway,2021-06-02,Daily hospital occupancy,116.66666666666700
Norway,2021-06-03,Daily hospital occupancy,120.37037037037000
Norway,2021-06-04,Daily hospital occupancy,116.66666666666700
Norway,2021-06-07,Daily hospital occupancy,114.81481481481500
Norway,2021-06-08,Daily hospital occupancy,112.96296296296300
Norway,2021-06-09,Daily hospital occupancy,107.4074074074070
Norway,2021-06-10,Daily hospital occupancy,101.85185185185200
Norway,2021-06-11,Daily hospital occupancy,87.03703703703700
Norway,2021-06-14,Daily hospital occupancy,87.03703703703700
Norway,2021-06-15,Daily hospital occupancy,87.03703703703700
Norway,2021-06-16,Daily hospital occupancy,83.33333333333330
Norway,2021-06-17,Daily hospital occupancy,79.62962962962960
Norway,2021-06-18,Daily hospital occupancy,72.22222222222220
Norway,2021-06-21,Daily hospital occupancy,70.37037037037040
Norway,2021-06-22,Daily hospital occupancy,62.96296296296300
Norway,2021-06-23,Daily hospital occupancy,59.25925925925930
Norway,2021-06-24,Daily hospital occupancy,61.111111111111100
Norway,2021-06-25,Daily hospital occupancy,50.00000000000000
Norway,2021-06-28,Daily hospital occupancy,46.2962962962963
Norway,2021-06-29,Daily hospital occupancy,44.44444444444440
Norway,2021-06-30,Daily hospital occupancy,40.74074074074070
Norway,2021-07-01,Daily hospital occupancy,46.2962962962963
Norway,2021-07-02,Daily hospital occupancy,51.85185185185190
Norway,2021-07-05,Daily hospital occupancy,46.2962962962963
Norway,2021-07-06,Daily hospital occupancy,51.85185185185190
Norway,2021-07-07,Daily hospital occupancy,55.55555555555560
Norway,2021-07-08,Daily hospital occupancy,44.44444444444440
Norway,2021-07-09,Daily hospital occupancy,50.00000000000000
Norway,2021-07-12,Daily hospital occupancy,48.14814814814820
Norway,2021-07-13,Daily hospital occupancy,38.888888888888900
Norway,2021-07-14,Daily hospital occupancy,37.03703703703700
Norway,2021-07-15,Daily hospital occupancy,33.333333333333300
Norway,2021-07-16,Daily hospital occupancy,31.481481481481500
Norway,2021-07-19,Daily hospital occupancy,51.85185185185190
Norway,2021-07-20,Daily hospital occupancy,44.44444444444440
Norway,2021-07-21,Daily hospital occupancy,44.44444444444440
Norway,2021-07-22,Daily hospital occupancy,38.888888888888900
Norway,2021-07-23,Daily hospital occupancy,38.888888888888900
Norway,2021-07-26,Daily hospital occupancy,44.44444444444440
Norway,2021-07-27,Daily hospital occupancy,40.74074074074070
Norway,2021-07-28,Daily hospital occupancy,38.888888888888900
Norway,2021-07-29,Daily hospital occupancy,46.2962962962963
Norway,2021-07-30,Daily hospital occupancy,31.481481481481500
Norway,2021-08-02,Daily hospital occupancy,31.481481481481500
Norway,2021-08-03,Daily hospital occupancy,35.18518518518520
Norway,2021-08-04,Daily hospital occupancy,46.2962962962963
Norway,2021-08-05,Daily hospital occupancy,55.55555555555560
Norway,2021-08-06,Daily hospital occupancy,61.111111111111100
Norway,2021-08-09,Daily hospital occupancy,46.2962962962963
Norway,2021-08-10,Daily hospital occupancy,61.111111111111100
Norway,2021-08-11,Daily hospital occupancy,59.25925925925930
Norway,2021-08-12,Daily hospital occupancy,57.407407407407400
Norway,2021-08-13,Daily hospital occupancy,46.2962962962963
Norway,2021-08-16,Daily hospital occupancy,53.7037037037037
Norway,2021-08-17,Daily hospital occupancy,59.25925925925930
Norway,2021-08-18,Daily hospital occupancy,51.85185185185190
Norway,2021-08-19,Daily hospital occupancy,59.25925925925930
Norway,2021-08-20,Daily hospital occupancy,68.51851851851850
Norway,2021-08-23,Daily hospital occupancy,98.14814814814820
Norway,2021-08-24,Daily hospital occupancy,96.2962962962963
Norway,2021-08-25,Daily hospital occupancy,103.7037037037040
Norway,2021-08-26,Daily hospital occupancy,120.37037037037000
Norway,2021-08-27,Daily hospital occupancy,111.11111111111100
Norway,2021-08-30,Daily hospital occupancy,146.2962962962960
Norway,2021-08-31,Daily hospital occupancy,164.8148148148150
Norway,2021-09-01,Daily hospital occupancy,153.7037037037040
Norway,2021-09-02,Daily hospital occupancy,164.8148148148150
Norway,2021-09-03,Daily hospital occupancy,162.96296296296300
Norway,2021-09-06,Daily hospital occupancy,174.07407407407400
Norway,2021-09-07,Daily hospital occupancy,190.74074074074100
Norway,2021-09-08,Daily hospital occupancy,179.62962962963000
Norway,2021-09-09,Daily hospital occupancy,192.5925925925930
Norway,2021-09-10,Daily hospital occupancy,214.8148148148150
Norway,2021-09-13,Daily hospital occupancy,235.1851851851850
Norway,2021-09-14,Daily hospital occupancy,194.44444444444400
Norway,2021-09-15,Daily hospital occupancy,196.2962962962960
Norway,2021-09-16,Daily hospital occupancy,179.62962962963000
Norway,2021-09-17,Daily hospital occupancy,198.14814814814800
Norway,2021-09-20,Daily hospital occupancy,225.92592592592600
Norway,2021-09-21,Daily hospital occupancy,220.37037037037000
Norway,2021-09-22,Daily hospital occupancy,209.25925925925900
Norway,2021-09-23,Daily hospital occupancy,185.1851851851850
Norway,2021-09-24,Daily hospital occupancy,177.77777777777800
Norway,2021-09-27,Daily hospital occupancy,192.5925925925930
Norway,2021-09-28,Daily hospital occupancy,179.62962962963000
Norway,2021-09-29,Daily hospital occupancy,181.48148148148100
Norway,2021-09-30,Daily hospital occupancy,172.22222222222200
Norway,2021-10-01,Daily hospital occupancy,174.07407407407400
Norway,2021-10-04,Daily hospital occupancy,179.62962962963000
Norway,2021-10-05,Daily hospital occupancy,170.37037037037000
Norway,2021-10-06,Daily hospital occupancy,166.66666666666700
Norway,2021-10-07,Daily hospital occupancy,179.62962962963000
Norway,2021-10-08,Daily hospital occupancy,194.44444444444400
Norway,2021-10-11,Daily hospital occupancy,181.48148148148100
Norway,2021-10-12,Daily hospital occupancy,172.22222222222200
Norway,2021-10-13,Daily hospital occupancy,172.22222222222200
Norway,2021-10-14,Daily hospital occupancy,175.92592592592600
Norway,2021-10-15,Daily hospital occupancy,175.92592592592600
Norway,2021-10-18,Daily hospital occupancy,183.33333333333300
Norway,2021-10-19,Daily hospital occupancy,187.03703703703700
Norway,2021-10-20,Daily hospital occupancy,218.51851851851900
Norway,2021-10-21,Daily hospital occupancy,224.07407407407400
Norway,2021-10-22,Daily hospital occupancy,224.07407407407400
Norway,2021-10-25,Daily hospital occupancy,231.48148148148100
Norway,2021-10-26,Daily hospital occupancy,196.2962962962960
Norway,2021-10-27,Daily hospital occupancy,187.03703703703700
Norway,2021-10-28,Daily hospital occupancy,198.14814814814800
Norway,2021-10-29,Daily hospital occupancy,224.07407407407400
Norway,2021-11-01,Daily hospital occupancy,311.1111111111110
Norway,2021-11-02,Daily hospital occupancy,301.85185185185200
Norway,2021-11-03,Daily hospital occupancy,309.25925925925900
Norway,2021-11-04,Daily hospital occupancy,316.6666666666670
Norway,2021-11-05,Daily hospital occupancy,320.3703703703700
Norway,2021-11-08,Daily hospital occupancy,364.8148148148150
Norway,2021-11-09,Daily hospital occupancy,346.2962962962960
Norway,2021-11-10,Daily hospital occupancy,348.1481481481480
Norway,2021-11-11,Daily hospital occupancy,340.74074074074100
Norway,2021-11-12,Daily hospital occupancy,351.85185185185200
Norway,2021-11-15,Daily hospital occupancy,416.66666666666700
Norway,2021-11-16,Daily hospital occupancy,403.7037037037040
Norway,2021-11-17,Daily hospital occupancy,405.55555555555600
Norway,2021-11-18,Daily hospital occupancy,403.7037037037040
Norway,2021-11-19,Daily hospital occupancy,411.1111111111110
Norway,2021-11-22,Daily hospital occupancy,424.0740740740740
Norway,2021-11-23,Daily hospital occupancy,435.1851851851850
Norway,2021-11-24,Daily hospital occupancy,429.6296296296300
Norway,2021-11-25,Daily hospital occupancy,420.3703703703700
Norway,2021-11-26,Daily hospital occupancy,409.25925925925900
Norway,2021-11-29,Daily hospital occupancy,462.96296296296300
Norway,2021-11-30,Daily hospital occupancy,455.55555555555600
Norway,2021-12-01,Daily hospital occupancy,475.9259259259260
Norway,2021-12-02,Daily hospital occupancy,485.18518518518500
Norway,2021-12-03,Daily hospital occupancy,485.18518518518500
Norway,2021-12-06,Daily hospital occupancy,546.2962962962960
Norway,2021-12-07,Daily hospital occupancy,592.5925925925930
Norway,2021-12-08,Daily hospital occupancy,568.5185185185190
Norway,2021-12-09,Daily hospital occupancy,585.1851851851850
Norway,2021-12-10,Daily hospital occupancy,581.4814814814820
Norway,2021-12-11,Daily hospital occupancy,568.5185185185190
Norway,2021-12-12,Daily hospital occupancy,612.962962962963
Norway,2021-12-13,Daily hospital occupancy,662.9629629629630
Norway,2021-12-14,Daily hospital occupancy,672.2222222222220
Norway,2021-12-15,Daily hospital occupancy,694.4444444444450
Norway,2021-12-16,Daily hospital occupancy,687.0370370370370
Norway,2021-12-17,Daily hospital occupancy,709.2592592592590
Norway,2021-12-18,Daily hospital occupancy,674.0740740740740
Norway,2021-12-19,Daily hospital occupancy,659.2592592592590
Norway,2021-12-20,Daily hospital occupancy,690.7407407407410
Norway,2021-12-21,Daily hospital occupancy,624.0740740740740
Norway,2021-12-22,Daily hospital occupancy,585.1851851851850
Norway,2021-12-23,Daily hospital occupancy,575.9259259259260
Norway,2021-12-24,Daily hospital occupancy,533.3333333333330
Norway,2021-12-25,Daily hospital occupancy,524.074074074074
Norway,2021-12-26,Daily hospital occupancy,568.5185185185190
Norway,2021-12-27,Daily hospital occupancy,607.4074074074070
Norway,2021-12-28,Daily hospital occupancy,583.3333333333330
Norway,2021-12-29,Daily hospital occupancy,598.1481481481480
Norway,2021-12-30,Daily hospital occupancy,603.7037037037040
Norway,2021-12-31,Daily hospital occupancy,577.7777777777780
Norway,2022-01-01,Daily hospital occupancy,546.2962962962960
Norway,2022-01-02,Daily hospital occupancy,581.4814814814820
Norway,2022-01-03,Daily hospital occupancy,601.8518518518520
Norway,2022-01-04,Daily hospital occupancy,562.9629629629630
Norway,2022-01-05,Daily hospital occupancy,566.6666666666670
Norway,2022-01-06,Daily hospital occupancy,546.2962962962960
Norway,2022-01-07,Daily hospital occupancy,518.5185185185190
Norway,2022-01-08,Daily hospital occupancy,455.55555555555600
Norway,2022-01-09,Daily hospital occupancy,475.9259259259260
Norway,2022-01-10,Daily hospital occupancy,500.0
Norway,2022-01-11,Daily hospital occupancy,512.9629629629630
Norway,2022-01-12,Daily hospital occupancy,488.8888888888890
Norway,2022-01-13,Daily hospital occupancy,450.0
Norway,2022-01-14,Daily hospital occupancy,466.66666666666700
Norway,2022-01-15,Daily hospital occupancy,422.22222222222200
Norway,2022-01-16,Daily hospital occupancy,427.77777777777800
Norway,2022-01-17,Daily hospital occupancy,444.44444444444400
Norway,2022-01-18,Daily hospital occupancy,440.74074074074100
Norway,2022-01-19,Daily hospital occupancy,444.44444444444400
Norway,2022-01-20,Daily hospital occupancy,461.1111111111110
Norway,2022-01-21,Daily hospital occupancy,425.9259259259260
Norway,2022-01-22,Daily hospital occupancy,414.8148148148150
Norway,2022-01-23,Daily hospital occupancy,420.3703703703700
Norway,2022-01-24,Daily hospital occupancy,472.22222222222200
Norway,2022-01-25,Daily hospital occupancy,468.5185185185190
Norway,2022-01-26,Daily hospital occupancy,453.70370370370400
Norway,2022-01-27,Daily hospital occupancy,496.2962962962960
Norway,2022-01-28,Daily hospital occupancy,487.03703703703700
Norway,2022-01-29,Daily hospital occupancy,450.0
Norway,2022-01-30,Daily hospital occupancy,425.9259259259260
Norway,2022-01-31,Daily hospital occupancy,475.9259259259260
Norway,2022-02-01,Daily hospital occupancy,494.44444444444400
Norway,2022-02-02,Daily hospital occupancy,518.5185185185190
Norway,2022-02-03,Daily hospital occupancy,516.6666666666670
Norway,2022-02-04,Daily hospital occupancy,533.3333333333330
Norway,2022-02-05,Daily hospital occupancy,516.6666666666670
Norway,2022-02-06,Daily hospital occupancy,537.0370370370370
Norway,2022-02-07,Daily hospital occupancy,581.4814814814820
Norway,2022-02-08,Daily hospital occupancy,587.0370370370370
Norway,2022-02-09,Daily hospital occupancy,603.7037037037040
Norway,2022-02-10,Daily hospital occupancy,600.0
Norway,2022-02-11,Daily hospital occupancy,607.4074074074070
Norway,2022-02-12,Daily hospital occupancy,544.4444444444450
Norway,2022-02-13,Daily hospital occupancy,609.2592592592590
Norway,2022-02-14,Daily hospital occupancy,653.7037037037040
Norway,2022-02-15,Daily hospital occupancy,707.4074074074070
Norway,2022-02-16,Daily hospital occupancy,698.1481481481480
Norway,2022-02-17,Daily hospital occupancy,744.4444444444450
Norway,2022-02-18,Daily hospital occupancy,818.5185185185190
Norway,2022-02-21,Daily hospital occupancy,942.5925925925930
Norway,2022-02-22,Daily hospital occupancy,988.8888888888890
Norway,2022-02-23,Daily hospital occupancy,977.7777777777780
Norway,2022-02-24,Daily hospital occupancy,961.1111111111110
Norway,2022-02-25,Daily hospital occupancy,972.2222222222220
Norway,2022-02-28,Daily hospital occupancy,1053.7037037037000
Norway,2022-03-01,Daily hospital occupancy,1059.2592592592600
Norway,2022-03-02,Daily hospital occupancy,1107.4074074074100
Norway,2022-03-03,Daily hospital occupancy,1064.8148148148100
Norway,2022-03-04,Daily hospital occupancy,1027.7777777777800
Norway,2022-03-07,Daily hospital occupancy,1174.0740740740700
Norway,2022-03-08,Daily hospital occupancy,1181.4814814814800
Norway,2022-03-09,Daily hospital occupancy,1142.5925925925900
Norway,2022-03-10,Daily hospital occupancy,1105.5555555555600
Norway,2022-03-11,Daily hospital occupancy,1131.4814814814800
Norway,2022-03-14,Daily hospital occupancy,1140.7407407407400
Norway,2022-03-15,Daily hospital occupancy,1070.3703703703700
Norway,2022-03-16,Daily hospital occupancy,992.5925925925930
Norway,2022-03-17,Daily hospital occupancy,970.3703703703700
Norway,2022-03-18,Daily hospital occupancy,907.4074074074080
Norway,2022-03-21,Daily hospital occupancy,888.8888888888890
Norway,2022-03-22,Daily hospital occupancy,864.8148148148150
Sweden,2020-03-13,Daily hospital occupancy,0.0
Sweden,2020-03-14,Daily hospital occupancy,0.0
Sweden,2020-03-15,Daily hospital occupancy,0.0
Sweden,2020-03-16,Daily hospital occupancy,4.8543689320388400
Sweden,2020-03-17,Daily hospital occupancy,79.61165048543690
Sweden,2020-03-18,Daily hospital occupancy,170.873786407767
Sweden,2020-03-19,Daily hospital occupancy,175.72815533980600
Sweden,2020-03-20,Daily hospital occupancy,208.73786407767000
Sweden,2020-03-21,Daily hospital occupancy,240.77669902912600
Sweden,2020-03-22,Daily hospital occupancy,253.39805825242700
Sweden,2020-03-23,Daily hospital occupancy,289.3203883495150
Sweden,2020-03-24,Daily hospital occupancy,468.9320388349510
Sweden,2020-03-25,Daily hospital occupancy,644.6601941747570
Sweden,2020-03-26,Daily hospital occupancy,696.1165048543690
Sweden,2020-03-27,Daily hospital occupancy,786.4077669902910
Sweden,2020-03-28,Daily hospital occupancy,795.1456310679610
Sweden,2020-03-29,Daily hospital occupancy,804.8543689320390
Sweden,2020-03-30,Daily hospital occupancy,932.0388349514560
Sweden,2020-03-31,Daily hospital occupancy,969.9029126213590
Sweden,2020-04-01,Daily hospital occupancy,1066.990291262140
Sweden,2020-04-02,Daily hospital occupancy,1108.7378640776700
Sweden,2020-04-03,Daily hospital occupancy,1296.1165048543700
Sweden,2020-04-04,Daily hospital occupancy,1308.7378640776700
Sweden,2020-04-05,Daily hospital occupancy,1330.0970873786400
Sweden,2020-04-06,Daily hospital occupancy,1625.2427184466000
Sweden,2020-04-07,Daily hospital occupancy,1651.4563106796100
Sweden,2020-04-08,Daily hospital occupancy,1856.3106796116500
Sweden,2020-04-09,Daily hospital occupancy,1889.3203883495100
Sweden,2020-04-10,Daily hospital occupancy,1926.2135922330100
Sweden,2020-04-11,Daily hospital occupancy,1986.4077669902900
Sweden,2020-04-12,Daily hospital occupancy,2041.747572815530
Sweden,2020-04-13,Daily hospital occupancy,2072.8155339805800
Sweden,2020-04-14,Daily hospital occupancy,2152.4271844660200
Sweden,2020-04-15,Daily hospital occupancy,2146.6019417475700
Sweden,2020-04-16,Daily hospital occupancy,2248.5436893203900
Sweden,2020-04-17,Daily hospital occupancy,2220.3883495145600
Sweden,2020-04-18,Daily hospital occupancy,2190.2912621359200
Sweden,2020-04-19,Daily hospital occupancy,2255.339805825240
Sweden,2020-04-20,Daily hospital occupancy,2324.2718446601900
Sweden,2020-04-21,Daily hospital occupancy,2162.135922330100
Sweden,2020-04-22,Daily hospital occupancy,2176.6990291262100
Sweden,2020-04-23,Daily hospital occupancy,2172.8155339805800
Sweden,2020-04-24,Daily hospital occupancy,2143.6893203883500
Sweden,2020-04-25,Daily hospital occupancy,2124.2718446601900
Sweden,2020-04-26,Daily hospital occupancy,2166.990291262140
Sweden,2020-04-27,Daily hospital occupancy,2219.4174757281600
Sweden,2020-04-28,Daily hospital occupancy,2229.126213592230
Sweden,2020-04-29,Daily hospital occupancy,2126.21359223301
Sweden,2020-04-30,Daily hospital occupancy,2129.126213592230
Sweden,2020-05-01,Daily hospital occupancy,2078.640776699030
Sweden,2020-05-02,Daily hospital occupancy,2053.3980582524300
Sweden,2020-05-03,Daily hospital occupancy,2083.4951456310700
Sweden,2020-05-04,Daily hospital occupancy,2134.9514563106800
Sweden,2020-05-05,Daily hospital occupancy,2167.961165048540
Sweden,2020-05-06,Daily hospital occupancy,2116.5048543689300
Sweden,2020-05-07,Daily hospital occupancy,2053.3980582524300
Sweden,2020-05-08,Daily hospital occupancy,2011.6504854368900
Sweden,2020-05-09,Daily hospital occupancy,1962.1359223301000
Sweden,2020-05-10,Daily hospital occupancy,1931.0679611650500
Sweden,2020-05-11,Daily hospital occupancy,1962.1359223301000
Sweden,2020-05-12,Daily hospital occupancy,1923.3009708737900
Sweden,2020-05-13,Daily hospital occupancy,1870.873786407770
Sweden,2020-05-14,Daily hospital occupancy,1886.4077669902900
Sweden,2020-05-15,Daily hospital occupancy,1798.0582524271800
Sweden,2020-05-16,Daily hospital occupancy,1726.2135922330100
Sweden,2020-05-17,Daily hospital occupancy,1733.980582524270
Sweden,2020-05-18,Daily hospital occupancy,1772.8155339805800
Sweden,2020-05-19,Daily hospital occupancy,1743.6893203883500
Sweden,2020-05-20,Daily hospital occupancy,1728.1553398058300
Sweden,2020-05-21,Daily hospital occupancy,1776.6990291262100
Sweden,2020-05-22,Daily hospital occupancy,1669.902912621360
Sweden,2020-05-23,Daily hospital occupancy,1632.0388349514600
Sweden,2020-05-24,Daily hospital occupancy,1655.3398058252400
Sweden,2020-05-25,Daily hospital occupancy,1687.378640776700
Sweden,2020-05-26,Daily hospital occupancy,1685.4368932038800
