Country,date,deaths_per_10m
Norway,2022-04-13,5086.090938560767
Norway,2022-04-14,5086.090938560767
Norway,2022-04-15,5086.090938560767
Norway,2022-04-16,5086.090938560767
Norway,2022-04-17,5318.970560289739
Norway,2022-04-18,5318.970560289739
Norway,2022-04-19,5318.970560289739
Norway,2022-04-20,5318.970560289739
Norway,2022-04-21,5318.970560289739
Norway,2022-04-22,5318.970560289739
Norway,2022-04-23,5318.970560289739
Norway,2022-04-24,5469.876555170114
Norway,2022-04-25,5469.876555170114
Norway,2022-04-26,5469.876555170114
Norway,2022-04-27,5469.876555170114
Norway,2022-04-28,5469.876555170114
Norway,2022-04-29,5469.876555170114
Norway,2022-04-30,5469.876555170114
Norway,2022-05-01,5589.110921495348
Norway,2022-05-02,5589.110921495348
Norway,2022-05-03,5589.110921495348
Norway,2022-05-04,5589.110921495348
Norway,2022-05-05,5589.110921495348
Norway,2022-05-06,5589.110921495348
Norway,2022-05-07,5589.110921495348
Norway,2022-05-08,5723.249583611237
Norway,2022-05-09,5723.249583611237
Norway,2022-05-10,5723.249583611237
Norway,2022-05-11,5723.249583611237
Norway,2022-05-12,5723.249583611237
Norway,2022-05-13,5723.249583611237
Norway,2022-05-14,5723.249583611237
Norway,2022-05-15,5808.949284407498
Norway,2022-05-16,5808.949284407498
Norway,2022-05-17,5808.949284407498
Norway,2022-05-18,5808.949284407498
Norway,2022-05-19,5808.949284407498
Norway,2022-05-20,5808.949284407498
Norway,2022-05-21,5808.949284407498
Norway,2022-05-22,5857.388245727125
Norway,2022-05-23,5857.388245727125
Norway,2022-05-24,5857.388245727125
Norway,2022-05-25,5857.388245727125
Norway,2022-05-26,5857.388245727125
Norway,2022-05-27,5857.388245727125
Norway,2022-05-28,5857.388245727125
Norway,2022-05-29,5928.1836507327325
Norway,2022-05-30,5928.1836507327325
Norway,2022-05-31,5928.1836507327325
Norway,2022-06-01,5928.1836507327325
Norway,2022-06-02,5928.1836507327325
Norway,2022-06-03,5928.1836507327325
Norway,2022-06-04,5928.1836507327325
Norway,2022-06-05,5995.252981790676
Norway,2022-06-06,5995.252981790676
Norway,2022-06-07,5995.252981790676
Norway,2022-06-08,5995.252981790676
Norway,2022-06-09,5995.252981790676
Norway,2022-06-10,5995.252981790676
Norway,2022-06-11,5995.252981790676
Norway,2022-06-12,6067.911423770116
Norway,2022-06-13,6067.911423770116
Norway,2022-06-14,6067.911423770116
Norway,2022-06-15,6067.911423770116
Norway,2022-06-16,6067.911423770116
Norway,2022-06-17,6067.911423770116
Norway,2022-06-18,6067.911423770116
Norway,2022-06-19,6129.391643906565
Norway,2022-06-20,6129.391643906565
Norway,2022-06-21,6129.391643906565
Norway,2022-06-22,6129.391643906565
Norway,2022-06-23,6129.391643906565
Norway,2022-06-24,6129.391643906565
Norway,2022-06-25,6129.391643906565
Norway,2022-06-26,6203.913122859836
Norway,2022-06-27,6203.913122859836
Norway,2022-06-28,6203.913122859836
Norway,2022-06-29,6203.913122859836
Norway,2022-06-30,6203.913122859836
Norway,2022-07-01,6203.913122859836
Norway,2022-07-02,6203.913122859836
Norway,2022-07-03,6330.599637080398
Norway,2022-07-04,6330.599637080398
Norway,2022-07-05,6330.599637080398
Norway,2022-07-06,6330.599637080398
Norway,2022-07-07,6330.599637080398
Norway,2022-07-08,6330.599637080398
Norway,2022-07-09,6330.599637080398
Norway,2022-07-10,6464.738299196286
Norway,2022-07-11,6464.738299196286
Norway,2022-07-12,6464.738299196286
Norway,2022-07-13,6464.738299196286
Norway,2022-07-14,6464.738299196286
Norway,2022-07-15,6464.738299196286
Norway,2022-07-16,6464.738299196286
Norway,2022-07-17,6643.589848684137
Norway,2022-07-18,6643.589848684137
Norway,2022-07-19,6643.589848684137
Norway,2022-07-20,6643.589848684137
Norway,2022-07-21,6643.589848684137
Norway,2022-07-22,6643.589848684137
Norway,2022-07-23,6643.589848684137
Norway,2022-07-24,6835.482656988811
Norway,2022-07-25,6835.482656988811
Norway,2022-07-26,6835.482656988811
Norway,2022-07-27,6835.482656988811
Norway,2022-07-28,6835.482656988811
Norway,2022-07-29,6835.482656988811
Norway,2022-07-30,6835.482656988811
Norway,2022-07-31,7005.0190216075025
Norway,2022-08-01,7005.0190216075025
Norway,2022-08-02,7005.0190216075025
Norway,2022-08-03,7005.0190216075025
Norway,2022-08-04,7005.0190216075025
Norway,2022-08-05,7005.0190216075025
Norway,2022-08-06,7005.0190216075025
Norway,2022-08-07,7144.746794644887
Norway,2022-08-08,7144.746794644887
Norway,2022-08-09,7144.746794644887
Norway,2022-08-10,7144.746794644887
Norway,2022-08-11,7144.746794644887
Norway,2022-08-12,7144.746794644887
Norway,2022-08-13,7144.746794644887
Norway,2022-08-14,7267.707234917783
Norway,2022-08-15,7267.707234917783
Norway,2022-08-16,7267.707234917783
Norway,2022-08-17,7267.707234917783
Norway,2022-08-18,7267.707234917783
Norway,2022-08-19,7267.707234917783
Norway,2022-08-20,7267.707234917783
Norway,2022-08-21,7373.9003424261955
Norway,2022-08-22,7373.9003424261955
Norway,2022-08-23,7373.9003424261955
Norway,2022-08-24,7373.9003424261955
Norway,2022-08-25,7373.9003424261955
Norway,2022-08-26,7373.9003424261955
Norway,2022-08-27,7373.9003424261955
Norway,2022-08-28,7478.2304129607755
Norway,2022-08-29,7478.2304129607755
Norway,2022-08-30,7478.2304129607755
Norway,2022-08-31,7478.2304129607755
Norway,2022-09-01,7478.2304129607755
Norway,2022-09-02,7478.2304129607755
Norway,2022-09-03,7478.2304129607755
Norway,2022-09-04,7539.710633097225
Norway,2022-09-05,7539.710633097225
Norway,2022-09-06,7539.710633097225
Norway,2022-09-07,7539.710633097225
Norway,2022-09-08,7539.710633097225
Norway,2022-09-09,7539.710633097225
Norway,2022-09-10,7539.710633097225
Norway,2022-09-11,7586.286557443019
Norway,2022-09-12,7586.286557443019
Norway,2022-09-13,7586.286557443019
Norway,2022-09-14,7586.286557443019
Norway,2022-09-15,7586.286557443019
Norway,2022-09-16,7586.286557443019
Norway,2022-09-17,7586.286557443019
Norway,2022-09-18,7660.808036396291
Norway,2022-09-19,7660.808036396291
Norway,2022-09-20,7660.808036396291
Norway,2022-09-21,7660.808036396291
Norway,2022-09-22,7660.808036396291
Norway,2022-09-23,7660.808036396291
Norway,2022-09-24,7660.808036396291
Norway,2022-09-25,7705.520923768254
Norway,2022-09-26,7705.520923768254
Norway,2022-09-27,7705.520923768254
Norway,2022-09-28,7705.520923768254
Norway,2022-09-29,7705.520923768254
Norway,2022-09-30,7705.520923768254
Norway,2022-10-01,7705.520923768254
Norway,2022-10-02,7757.6859590355425
Norway,2022-10-03,7757.6859590355425
Norway,2022-10-04,7757.6859590355425
Norway,2022-10-05,7757.6859590355425
Norway,2022-10-06,7757.6859590355425
Norway,2022-10-07,7757.6859590355425
Norway,2022-10-08,7757.6859590355425
Norway,2022-10-09,7802.3988464075055
Norway,2022-10-10,7802.3988464075055
Norway,2022-10-11,7802.3988464075055
Norway,2022-10-12,7802.3988464075055
Norway,2022-10-13,7802.3988464075055
Norway,2022-10-14,7802.3988464075055
Norway,2022-10-15,7802.3988464075055
Norway,2022-10-16,7860.1529925962905
Norway,2022-10-17,7860.1529925962905
Norway,2022-10-18,7860.1529925962905
Norway,2022-10-19,7860.1529925962905
Norway,2022-10-20,7860.1529925962905
Norway,2022-10-21,7860.1529925962905
Norway,2022-10-22,7860.1529925962905
Norway,2022-10-23,7914.181064837413
Norway,2022-10-24,7914.181064837413
Norway,2022-10-25,7914.181064837413
Norway,2022-10-26,7914.181064837413
Norway,2022-10-27,7914.181064837413
Norway,2022-10-28,7914.181064837413
Norway,2022-10-29,7914.181064837413
Norway,2022-10-30,7960.756989183207
Norway,2022-10-31,7960.756989183207
Norway,2022-11-01,7960.756989183207
Norway,2022-11-02,7960.756989183207
Norway,2022-11-03,7960.756989183207
Norway,2022-11-04,7960.756989183207
Norway,2022-11-05,7960.756989183207
Norway,2022-11-06,8003.606839581338
Norway,2022-11-07,8003.606839581338
Norway,2022-11-08,8003.606839581338
Norway,2022-11-09,8003.606839581338
Norway,2022-11-10,8003.606839581338
Norway,2022-11-11,8003.606839581338
Norway,2022-11-12,8003.606839581338
Norway,2022-11-13,8100.484762220592
Norway,2022-11-14,8100.484762220592
Norway,2022-11-15,8100.484762220592
Norway,2022-11-16,8100.484762220592
Norway,2022-11-17,8100.484762220592
Norway,2022-11-18,8100.484762220592
Norway,2022-11-19,8100.484762220592
Norway,2022-11-20,8186.1844630168525
Norway,2022-11-21,8186.1844630168525
Norway,2022-11-22,8186.1844630168525
Norway,2022-11-23,8186.1844630168525
Norway,2022-11-24,8186.1844630168525
Norway,2022-11-25,8186.1844630168525
Norway,2022-11-26,8186.1844630168525
Norway,2022-11-27,8279.336311708443
Norway,2022-11-28,8279.336311708443
Norway,2022-11-29,8279.336311708443
Norway,2022-11-30,8279.336311708443
Norway,2022-12-01,8279.336311708443
Norway,2022-12-02,8279.336311708443
Norway,2022-12-03,8279.336311708443
Norway,2022-12-04,8383.666382243022
Norway,2022-12-05,8383.666382243022
Norway,2022-12-06,8383.666382243022
Norway,2022-12-07,8383.666382243022
Norway,2022-12-08,8383.666382243022
Norway,2022-12-09,8383.666382243022
Norway,2022-12-10,8383.666382243022
Norway,2022-12-11,8514.078970411247
Norway,2022-12-12,8514.078970411247
Norway,2022-12-13,8514.078970411247
Norway,2022-12-14,8514.078970411247
Norway,2022-12-15,8514.078970411247
Norway,2022-12-16,8514.078970411247
Norway,2022-12-17,8514.078970411247
Norway,2022-12-18,8663.121928317789
Norway,2022-12-19,8663.121928317789
Norway,2022-12-20,8663.121928317789
Norway,2022-12-21,8663.121928317789
Norway,2022-12-22,8663.121928317789
Norway,2022-12-23,8663.121928317789
Norway,2022-12-24,8663.121928317789
Norway,2022-12-25,8840.110440831808
Norway,2022-12-26,8840.110440831808
Norway,2022-12-27,8840.110440831808
Norway,2022-12-28,8840.110440831808
Norway,2022-12-29,8840.110440831808
Norway,2022-12-30,8840.110440831808
Norway,2022-12-31,8840.110440831808
Norway,2023-01-01,9009.6468054505
Norway,2023-01-02,9009.6468054505
Norway,2023-01-03,9009.6468054505
Norway,2023-01-04,9009.6468054505
Norway,2023-01-05,9009.6468054505
Norway,2023-01-06,9009.6468054505
Norway,2023-01-07,9009.6468054505
Norway,2023-01-08,9190.361391912184
Norway,2023-01-09,9190.361391912184
Norway,2023-01-10,9190.361391912184
Norway,2023-01-11,9190.361391912184
Norway,2023-01-12,9190.361391912184
Norway,2023-01-13,9190.361391912184
Norway,2023-01-14,9190.361391912184
Norway,2023-01-15,9397.158496007512
Norway,2023-01-16,9397.158496007512
Norway,2023-01-17,9397.158496007512
Norway,2023-01-18,9397.158496007512
Norway,2023-01-19,9397.158496007512
Norway,2023-01-20,9397.158496007512
Norway,2023-01-21,9397.158496007512
Norway,2023-01-22,9529.434121149568
Norway,2023-01-23,9529.434121149568
Norway,2023-01-24,9529.434121149568
Norway,2023-01-25,9529.434121149568
Norway,2023-01-26,9529.434121149568
Norway,2023-01-27,9529.434121149568
Norway,2023-01-28,9529.434121149568
Norway,2023-01-29,9616.996858919663
Norway,2023-01-30,9616.996858919663
Norway,2023-01-31,9616.996858919663
Norway,2023-02-01,9616.996858919663
Norway,2023-02-02,9616.996858919663
Norway,2023-02-03,9616.996858919663
Norway,2023-02-04,9616.996858919663
Norway,2023-02-05,9667.29885721312
Norway,2023-02-06,9667.29885721312
Norway,2023-02-07,9667.29885721312
Norway,2023-02-08,9667.29885721312
Norway,2023-02-09,9667.29885721312
Norway,2023-02-10,9667.29885721312
Norway,2023-02-11,9667.29885721312
Norway,2023-02-12,9693.381374846766
Norway,2023-02-13,9693.381374846766
Norway,2023-02-14,9693.381374846766
Norway,2023-02-15,9693.381374846766
Norway,2023-02-16,9693.381374846766
Norway,2023-02-17,9693.381374846766
Norway,2023-02-18,9693.381374846766
Norway,2023-02-19,9725.053003401907
Norway,2023-02-20,9725.053003401907
Norway,2023-02-21,9725.053003401907
Norway,2023-02-22,9725.053003401907
Norway,2023-02-23,9725.053003401907
Norway,2023-02-24,9725.053003401907
Norway,2023-02-25,9725.053003401907
Norway,2023-02-26,9758.587668930877
Norway,2023-02-27,9758.587668930877
Norway,2023-02-28,9758.587668930877
Norway,2023-03-01,9758.587668930877
Norway,2023-03-02,9758.587668930877
Norway,2023-03-03,9758.587668930877
Norway,2023-03-04,9758.587668930877
Norway,2023-03-05,9777.218038669196
Norway,2023-03-06,9777.218038669196
Norway,2023-03-07,9777.218038669196
Norway,2023-03-08,9777.218038669196
Norway,2023-03-09,9777.218038669196
Norway,2023-03-10,9777.218038669196
Norway,2023-03-11,9777.218038669196
Norway,2023-03-12,9808.889667224335
Norway,2023-03-13,9808.889667224335
Norway,2023-03-14,9808.889667224335
Norway,2023-03-15,9808.889667224335
Norway,2023-03-16,9808.889667224335
Norway,2023-03-17,9808.889667224335
Norway,2023-03-18,9808.889667224335
Norway,2023-03-19,9844.28736972714
Norway,2023-03-20,9844.28736972714
Norway,2023-03-21,9844.28736972714
Norway,2023-03-22,9844.28736972714
Norway,2023-03-23,9844.28736972714
Norway,2023-03-24,9844.28736972714
Norway,2023-03-25,9844.28736972714
Norway,2023-03-26,9883.411146177606
Norway,2023-03-27,9883.411146177606
Norway,2023-03-28,9883.411146177606
Norway,2023-03-29,9883.411146177606
Norway,2023-03-30,9883.411146177606
Norway,2023-03-31,9883.411146177606
Norway,2023-04-01,9883.411146177606
Norway,2023-04-02,9916.945811706579
Norway,2023-04-03,9916.945811706579
Norway,2023-04-04,9916.945811706579
Norway,2023-04-05,9916.945811706579
Norway,2023-04-06,9916.945811706579
Norway,2023-04-07,9916.945811706579
Norway,2023-04-08,9916.945811706579
Norway,2023-04-09,9963.521736052375
Norway,2023-04-10,9963.521736052375
Norway,2023-04-11,9963.521736052375
Norway,2023-04-12,9963.521736052375
Norway,2023-04-13,9963.521736052375
Norway,2023-04-14,9963.521736052375
Norway,2023-04-15,9963.521736052375
Norway,2023-04-16,10021.27588224116
Norway,2023-04-17,10021.27588224116
Norway,2023-04-18,10021.27588224116
Norway,2023-04-19,10021.27588224116
Norway,2023-04-20,10021.27588224116
Norway,2023-04-21,10021.27588224116
Norway,2023-04-22,10021.27588224116
Norway,2023-04-23,10073.44091750845
Norway,2023-04-24,10073.44091750845
Norway,2023-04-25,10073.44091750845
Norway,2023-04-26,10073.44091750845
Norway,2023-04-27,10073.44091750845
Norway,2023-04-28,10073.44091750845
Norway,2023-04-29,10073.44091750845
Norway,2023-04-30,10146.099359487887
Norway,2023-05-01,10146.099359487887
Norway,2023-05-02,10146.099359487887
Norway,2023-05-03,10146.099359487887
Norway,2023-05-04,10146.099359487887
Norway,2023-05-05,10146.099359487887
Norway,2023-05-06,10146.099359487887
Norway,2023-05-07,10205.716542650507
Norway,2023-05-08,10205.716542650507
Norway,2023-05-09,10205.716542650507
Norway,2023-05-10,10205.716542650507
Norway,2023-05-11,10205.716542650507
Norway,2023-05-12,10205.716542650507
Norway,2023-05-13,10205.716542650507
Norway,2023-05-14,10244.840319100973
Norway,2023-05-15,10244.840319100973
Norway,2023-05-16,10244.840319100973
Norway,2023-05-17,10244.840319100973
Norway,2023-05-18,10244.840319100973
Norway,2023-05-19,10244.840319100973
Norway,2023-05-20,10244.840319100973
Norway,2023-05-21,10274.648910682281
Norway,2023-05-22,10274.648910682281
Norway,2023-05-23,10274.648910682281
Norway,2023-05-24,10274.648910682281
Norway,2023-05-25,10274.648910682281
Norway,2023-05-26,10274.648910682281
Norway,2023-05-27,10274.648910682281
Norway,2023-05-28,10306.32053923742
Norway,2023-05-29,10306.32053923742
Norway,2023-05-30,10306.32053923742
Norway,2023-05-31,10306.32053923742
Norway,2023-06-01,10306.32053923742
Norway,2023-06-02,10306.32053923742
Norway,2023-06-03,10306.32053923742
Norway,2023-06-04,10330.540019897235
Norway,2023-06-05,10330.540019897235
Norway,2023-06-06,10330.540019897235
Norway,2023-06-07,10330.540019897235
Norway,2023-06-08,10330.540019897235
Norway,2023-06-09,10330.540019897235
Norway,2023-06-10,10330.540019897235
Norway,2023-06-11,10356.622537530879
Norway,2023-06-12,10356.622537530879
Norway,2023-06-13,10356.622537530879
Norway,2023-06-14,10356.622537530879
Norway,2023-06-15,10356.622537530879
Norway,2023-06-16,10356.622537530879
Norway,2023-06-17,10356.622537530879
Norway,2023-06-18,10369.663796347702
Norway,2023-06-19,10369.663796347702
Norway,2023-06-20,10369.663796347702
Norway,2023-06-21,10369.663796347702
Norway,2023-06-22,10369.663796347702
Norway,2023-06-23,10369.663796347702
Norway,2023-06-24,10369.663796347702
Norway,2023-06-25,10369.663796347702
Norway,2023-06-26,10369.663796347702
Norway,2023-06-27,10369.663796347702
Norway,2023-06-28,10369.663796347702
Norway,2023-06-29,10369.663796347702
Norway,2023-06-30,10369.663796347702
Norway,2023-07-01,10369.663796347702
Norway,2023-07-02,10380.842018190693
Norway,2023-07-03,10380.842018190693
Norway,2023-07-04,10380.842018190693
Norway,2023-07-05,10380.842018190693
Norway,2023-07-06,10380.842018190693
Norway,2023-07-07,10380.842018190693
Norway,2023-07-08,10380.842018190693
Norway,2023-07-09,10418.102757667328
Norway,2023-07-10,10418.102757667328
Norway,2023-07-11,10418.102757667328
Norway,2023-07-12,10418.102757667328
Norway,2023-07-13,10418.102757667328
Norway,2023-07-14,10418.102757667328
Norway,2023-07-15,10418.102757667328
Norway,2023-07-16,10433.007053457983
Norway,2023-07-17,10433.007053457983
Norway,2023-07-18,10433.007053457983
Norway,2023-07-19,10433.007053457983
Norway,2023-07-20,10433.007053457983
Norway,2023-07-21,10433.007053457983
Norway,2023-07-22,10433.007053457983
Norway,2023-07-23,10444.185275300973
Norway,2023-07-24,10444.185275300973
Norway,2023-07-25,10444.185275300973
Norway,2023-07-26,10444.185275300973
Norway,2023-07-27,10444.185275300973
Norway,2023-07-28,10444.185275300973
Norway,2023-07-29,10444.185275300973
Norway,2023-07-30,10453.500460170133
Norway,2023-07-31,10453.500460170133
Norway,2023-08-01,10453.500460170133
Norway,2023-08-02,10453.500460170133
Norway,2023-08-03,10453.500460170133
Norway,2023-08-04,10453.500460170133
Norway,2023-08-05,10453.500460170133
Norway,2023-08-06,10457.226534117795
Norway,2023-08-07,10457.226534117795
Norway,2023-08-08,10457.226534117795
Norway,2023-08-09,10457.226534117795
Norway,2023-08-10,10457.226534117795
Norway,2023-08-11,10457.226534117795
Norway,2023-08-12,10457.226534117795
Norway,2023-08-13,10470.26779293462
Norway,2023-08-14,10470.26779293462
Norway,2023-08-15,10470.26779293462
Norway,2023-08-16,10470.26779293462
Norway,2023-08-17,10470.26779293462
Norway,2023-08-18,10470.26779293462
Norway,2023-08-19,10470.26779293462
Norway,2023-08-20,10472.13082990845
Norway,2023-08-21,10472.13082990845
Norway,2023-08-22,10472.13082990845
Norway,2023-08-23,10472.13082990845
Norway,2023-08-24,10472.13082990845
Norway,2023-08-25,10472.13082990845
Norway,2023-08-26,10472.13082990845
Norway,2023-08-27,10481.44601477761
Norway,2023-08-28,10481.44601477761
Norway,2023-08-29,10481.44601477761
Norway,2023-08-30,10481.44601477761
Norway,2023-08-31,10481.44601477761
Norway,2023-09-01,10481.44601477761
Norway,2023-09-02,10481.44601477761
Norway,2023-09-03,10490.761199646768
Norway,2023-09-04,10490.761199646768
Norway,2023-09-05,10490.761199646768
Norway,2023-09-06,10490.761199646768
Norway,2023-09-07,10490.761199646768
Norway,2023-09-08,10490.761199646768
Norway,2023-09-09,10490.761199646768
Norway,2023-09-10,10509.391569385085
Norway,2023-09-11,10509.391569385085
Norway,2023-09-12,10509.391569385085
Norway,2023-09-13,10509.391569385085
Norway,2023-09-14,10509.391569385085
Norway,2023-09-15,10509.391569385085
Norway,2023-09-16,10509.391569385085
Norway,2023-09-17,10531.748013071066
Norway,2023-09-18,10531.748013071066
Norway,2023-09-19,10531.748013071066
Norway,2023-09-20,10531.748013071066
Norway,2023-09-21,10531.748013071066
Norway,2023-09-22,10531.748013071066
Norway,2023-09-23,10531.748013071066
Norway,2023-09-24,10567.145715573872
Norway,2023-09-25,10567.145715573872
Norway,2023-09-26,10567.145715573872
Norway,2023-09-27,10567.145715573872
Norway,2023-09-28,10567.145715573872
Norway,2023-09-29,10567.145715573872
Norway,2023-09-30,10567.145715573872
Norway,2023-10-01,10628.62593571032
Norway,2023-10-02,10628.62593571032
Norway,2023-10-03,10628.62593571032
Norway,2023-10-04,10628.62593571032
Norway,2023-10-05,10628.62593571032
Norway,2023-10-06,10628.62593571032
Norway,2023-10-07,10628.62593571032
Norway,2023-10-08,10678.92793400378
Norway,2023-10-09,10678.92793400378
Norway,2023-10-10,10678.92793400378
Norway,2023-10-11,10678.92793400378
Norway,2023-10-12,10678.92793400378
Norway,2023-10-13,10678.92793400378
Norway,2023-10-14,10678.92793400378
Norway,2023-10-15,10678.92793400378
Norway,2023-10-16,10678.92793400378
Norway,2023-10-17,10678.92793400378
Norway,2023-10-18,10678.92793400378
Norway,2023-10-19,10678.92793400378
Norway,2023-10-20,10678.92793400378
Norway,2023-10-21,10678.92793400378
Norway,2023-10-22,10678.92793400378
Norway,2023-10-23,10678.92793400378
Norway,2023-10-24,10678.92793400378
Norway,2023-10-25,10678.92793400378
Norway,2023-10-26,10678.92793400378
Norway,2023-10-27,10678.92793400378
Norway,2023-10-28,10678.92793400378
Norway,2023-10-29,10678.92793400378
Norway,2023-10-30,10678.92793400378
Norway,2023-10-31,10678.92793400378
Norway,2023-11-01,10678.92793400378
Norway,2023-11-02,10678.92793400378
Norway,2023-11-03,10678.92793400378
Norway,2023-11-04,10678.92793400378
Norway,2023-11-05,10678.92793400378
Norway,2023-11-06,10678.92793400378
Norway,2023-11-07,10678.92793400378
Norway,2023-11-08,10678.92793400378
Norway,2023-11-09,10678.92793400378
Norway,2023-11-10,10678.92793400378
Norway,2023-11-11,10678.92793400378
Norway,2023-11-12,10678.92793400378
Norway,2023-11-13,10678.92793400378
Norway,2023-11-14,10678.92793400378
Norway,2023-11-15,10678.92793400378
Norway,2023-11-16,10678.92793400378
Norway,2023-11-17,10678.92793400378
Norway,2023-11-18,10678.92793400378
Norway,2023-11-19,10678.92793400378
Norway,2023-11-20,10678.92793400378
Norway,2023-11-21,10678.92793400378
Norway,2023-11-22,10678.92793400378
Norway,2023-11-23,10678.92793400378
Norway,2023-11-24,10678.92793400378
Norway,2023-11-25,10678.92793400378
Norway,2023-11-26,10678.92793400378
Norway,2023-11-27,10678.92793400378
Norway,2023-11-28,10678.92793400378
Norway,2023-11-29,10678.92793400378
Norway,2023-11-30,10678.92793400378
Norway,2023-12-01,10678.92793400378
Norway,2023-12-02,10678.92793400378
Norway,2023-12-03,10678.92793400378
Norway,2023-12-04,10678.92793400378
Norway,2023-12-05,10678.92793400378
Norway,2023-12-06,10678.92793400378
Norway,2023-12-07,10678.92793400378
Norway,2023-12-08,10678.92793400378
Norway,2023-12-09,10678.92793400378
Norway,2023-12-10,10678.92793400378
Norway,2023-12-11,10678.92793400378
Norway,2023-12-12,10678.92793400378
Norway,2023-12-13,10678.92793400378
Norway,2023-12-14,10678.92793400378
Norway,2023-12-15,10678.92793400378
Norway,2023-12-16,10678.92793400378
Norway,2023-12-17,10678.92793400378
Norway,2023-12-18,10678.92793400378
Norway,2023-12-19,10678.92793400378
Norway,2023-12-20,10678.92793400378
Norway,2023-12-21,10678.92793400378
Norway,2023-12-22,10678.92793400378
Norway,2023-12-23,10678.92793400378
Norway,2023-12-24,10678.92793400378
Norway,2023-12-25,10678.92793400378
Norway,2023-12-26,10678.92793400378
Norway,2023-12-27,10678.92793400378
Norway,2023-12-28,10678.92793400378
Norway,2023-12-29,10678.92793400378
Norway,2023-12-30,10678.92793400378
Norway,2023-12-31,10678.92793400378
Norway,2024-01-01,10678.92793400378
Norway,2024-01-02,10678.92793400378
Norway,2024-01-03,10678.92793400378
Norway,2024-01-04,10678.92793400378
Norway,2024-01-05,10678.92793400378
Norway,2024-01-06,10678.92793400378
Norway,2024-01-07,10678.92793400378
Norway,2024-01-08,10678.92793400378
Norway,2024-01-09,10678.92793400378
Norway,2024-01-10,10678.92793400378
Norway,2024-01-11,10678.92793400378
Norway,2024-01-12,10678.92793400378
Norway,2024-01-13,10678.92793400378
Norway,2024-01-14,10678.92793400378
Norway,2024-01-15,10678.92793400378
Norway,2024-01-16,10678.92793400378
Norway,2024-01-17,10678.92793400378
Norway,2024-01-18,10678.92793400378
Norway,2024-01-19,10678.92793400378
Norway,2024-01-20,10678.92793400378
Norway,2024-01-21,10678.92793400378
Norway,2024-01-22,10678.92793400378
Norway,2024-01-23,10678.92793400378
Norway,2024-01-24,10678.92793400378
Norway,2024-01-25,10678.92793400378
Norway,2024-01-26,10678.92793400378
Norway,2024-01-27,10678.92793400378
Norway,2024-01-28,10678.92793400378
Norway,2024-01-29,10678.92793400378
Norway,2024-01-30,10678.92793400378
Norway,2024-01-31,10678.92793400378
Norway,2024-02-01,10678.92793400378
Norway,2024-02-02,10678.92793400378
Norway,2024-02-03,10678.92793400378
Norway,2024-02-04,10678.92793400378
Norway,2024-02-05,10678.92793400378
Norway,2024-02-06,10678.92793400378
Norway,2024-02-07,10678.92793400378
Norway,2024-02-08,10678.92793400378
Norway,2024-02-09,10678.92793400378
Norway,2024-02-10,10678.92793400378
Norway,2024-02-11,10678.92793400378
Norway,2024-02-12,10678.92793400378
Norway,2024-02-13,10678.92793400378
Norway,2024-02-14,10678.92793400378
Norway,2024-02-15,10678.92793400378
Norway,2024-02-16,10678.92793400378
Norway,2024-02-17,10678.92793400378
Norway,2024-02-18,10678.92793400378
Norway,2024-02-19,10678.92793400378
Norway,2024-02-20,10678.92793400378
Norway,2024-02-21,10678.92793400378
Norway,2024-02-22,10678.92793400378
Norway,2024-02-23,10678.92793400378
Norway,2024-02-24,10678.92793400378
Norway,2024-02-25,10678.92793400378
Norway,2024-02-26,10678.92793400378
Norway,2024-02-27,10678.92793400378
Norway,2024-02-28,10678.92793400378
Norway,2024-02-29,10678.92793400378
Norway,2024-03-01,10678.92793400378
Norway,2024-03-02,10678.92793400378
Norway,2024-03-03,10678.92793400378
Norway,2024-03-04,10678.92793400378
Norway,2024-03-05,10678.92793400378
Norway,2024-03-06,10678.92793400378
Norway,2024-03-07,10678.92793400378
Norway,2024-03-08,10678.92793400378
Norway,2024-03-09,10678.92793400378
Norway,2024-03-10,10678.92793400378
Norway,2024-03-11,10678.92793400378
Norway,2024-03-12,10678.92793400378
Norway,2024-03-13,10678.92793400378
Norway,2024-03-14,10678.92793400378
Norway,2024-03-15,10678.92793400378
Norway,2024-03-16,10678.92793400378
Norway,2024-03-17,10678.92793400378
Norway,2024-03-18,10678.92793400378
Norway,2024-03-19,10678.92793400378
Norway,2024-03-20,10678.92793400378
Norway,2024-03-21,10678.92793400378
Norway,2024-03-22,10678.92793400378
Norway,2024-03-23,10678.92793400378
Norway,2024-03-24,10678.92793400378
Norway,2024-03-25,10678.92793400378
Norway,2024-03-26,10678.92793400378
Norway,2024-03-27,10678.92793400378
Norway,2024-03-28,10678.92793400378
Norway,2024-03-29,10678.92793400378
Norway,2024-03-30,10678.92793400378
Norway,2024-03-31,10678.92793400378
Norway,2024-04-01,10678.92793400378
Norway,2024-04-02,10678.92793400378
Norway,2024-04-03,10678.92793400378
Norway,2024-04-04,10678.92793400378
Norway,2024-04-05,10678.92793400378
Norway,2024-04-06,10678.92793400378
Norway,2024-04-07,10678.92793400378
Norway,2024-04-08,10678.92793400378
Norway,2024-04-09,10678.92793400378
Norway,2024-04-10,10678.92793400378
Norway,2024-04-11,10678.92793400378
Norway,2024-04-12,10678.92793400378
Norway,2024-04-13,10678.92793400378
Norway,2024-04-14,10678.92793400378
